,Atributo,label da classe predita pelo modelo em INFERÊNCIA,índice da classe predita pelo modelo em modo de INFERÊNCIA,predição do modelo em TREINAMENTO para a classe predita pelo modelo em INFERÊNCIA,label da classe predita pelo modelo em TREINAMENTO,model
334,fitz_type,type iii,2,0.055884577333927155,type iv,mac_hybrid_200_2048_1e-05
335,male,1,1,0.99999803,0,mac_hybrid_200_2048_1e-05
336,age,adult,0,0.985847532749176,adult,mac_hybrid_200_2048_1e-05
337,hair_type,wavy,3,0.8741871118545532,wavy,mac_hybrid_200_2048_1e-05
338,hair_color,black,0,0.9592389464378357,black,mac_hybrid_200_2048_1e-05
339,eye_color,black,1,0.8001477122306824,black,mac_hybrid_200_2048_1e-05
340,monk_scale,scale 4,4,0.6795489192008972,scale 4,mac_hybrid_200_2048_1e-05
341,fitz_type,type iii,2,0.8289124965667725,type iii,mac_hybrid_200_2048_1e-05
342,male,1,1,1.0,0,mac_hybrid_200_2048_1e-05
343,age,adult,0,0.980472981929779,adult,mac_hybrid_200_2048_1e-05
344,hair_type,wavy,3,0.8371993899345398,wavy,mac_hybrid_200_2048_1e-05
345,hair_color,black,0,0.9968236684799194,black,mac_hybrid_200_2048_1e-05
346,eye_color,black,1,0.7480336427688599,black,mac_hybrid_200_2048_1e-05
347,monk_scale,scale 4,4,0.5032145380973816,scale 4,mac_hybrid_200_2048_1e-05
348,fitz_type,type iii,2,0.9944981932640076,type iii,mac_hybrid_200_2048_1e-05
349,male,1,1,0.99999905,0,mac_hybrid_200_2048_1e-05
350,age,adult,0,0.8080417513847351,adult,mac_hybrid_200_2048_1e-05
351,hair_type,wavy,3,0.18406957387924194,curly,mac_hybrid_200_2048_1e-05
352,hair_color,black,0,0.9484390020370483,black,mac_hybrid_200_2048_1e-05
353,eye_color,black,1,0.9689996838569641,black,mac_hybrid_200_2048_1e-05
354,monk_scale,scale 4,4,0.6854637861251831,scale 4,mac_hybrid_200_2048_1e-05
355,fitz_type,type iii,2,0.9520962834358215,type iii,mac_hybrid_200_2048_1e-05
356,male,1,1,0.9999985,0,mac_hybrid_200_2048_1e-05
357,age,adult,0,0.9984910488128662,adult,mac_hybrid_200_2048_1e-05
358,hair_type,wavy,3,0.8528006076812744,wavy,mac_hybrid_200_2048_1e-05
359,hair_color,black,0,0.9831908345222473,black,mac_hybrid_200_2048_1e-05
360,eye_color,black,1,0.8748539686203003,black,mac_hybrid_200_2048_1e-05
361,monk_scale,scale 4,4,0.8904120922088623,scale 4,mac_hybrid_200_2048_1e-05
362,fitz_type,type iii,2,0.11609084159135818,type iv,mac_hybrid_200_2048_1e-05
363,male,1,1,0.99999887,0,mac_hybrid_200_2048_1e-05
364,age,adult,0,0.9984790682792664,adult,mac_hybrid_200_2048_1e-05
365,hair_type,wavy,3,0.5777700543403625,wavy,mac_hybrid_200_2048_1e-05
366,hair_color,black,0,0.7655138373374939,black,mac_hybrid_200_2048_1e-05
367,eye_color,black,1,0.9075492024421692,black,mac_hybrid_200_2048_1e-05
368,monk_scale,scale 4,4,0.43878278136253357,scale 4,mac_hybrid_200_2048_1e-05
369,fitz_type,type iii,2,0.8251600861549377,type iii,mac_hybrid_200_2048_1e-05
370,male,1,1,0.9999998,0,mac_hybrid_200_2048_1e-05
371,age,adult,0,0.9935652613639832,adult,mac_hybrid_200_2048_1e-05
372,hair_type,wavy,3,0.4029744565486908,straight,mac_hybrid_200_2048_1e-05
373,hair_color,black,0,0.9864142537117004,black,mac_hybrid_200_2048_1e-05
374,eye_color,black,1,0.7941498756408691,black,mac_hybrid_200_2048_1e-05
375,monk_scale,scale 4,4,0.6429497003555298,scale 4,mac_hybrid_200_2048_1e-05
376,fitz_type,type iii,2,0.25287702679634094,type iv,mac_hybrid_200_2048_1e-05
377,male,1,1,0.9999906,0,mac_hybrid_200_2048_1e-05
378,age,adult,0,0.9963376522064209,adult,mac_hybrid_200_2048_1e-05
379,hair_type,wavy,3,0.5169513821601868,wavy,mac_hybrid_200_2048_1e-05
380,hair_color,black,0,0.9930477738380432,black,mac_hybrid_200_2048_1e-05
381,eye_color,black,1,0.5056511163711548,black,mac_hybrid_200_2048_1e-05
382,monk_scale,scale 4,4,0.39370912313461304,scale 5,mac_hybrid_200_2048_1e-05
383,fitz_type,type iii,2,0.7168817520141602,type iii,mac_hybrid_200_2048_1e-05
384,male,1,1,0.9999998,0,mac_hybrid_200_2048_1e-05
385,age,adult,0,0.9722245335578918,adult,mac_hybrid_200_2048_1e-05
386,hair_type,wavy,3,0.8204725384712219,wavy,mac_hybrid_200_2048_1e-05
387,hair_color,black,0,0.7803135514259338,black,mac_hybrid_200_2048_1e-05
388,eye_color,black,1,0.7774121761322021,black,mac_hybrid_200_2048_1e-05
389,monk_scale,scale 4,4,0.2732182741165161,scale 5,mac_hybrid_200_2048_1e-05
390,fitz_type,type iii,2,0.15494367480278015,type iv,mac_hybrid_200_2048_1e-05
391,male,1,1,0.9999999,0,mac_hybrid_200_2048_1e-05
392,age,adult,0,0.997271716594696,adult,mac_hybrid_200_2048_1e-05
393,hair_type,wavy,3,0.7158680558204651,wavy,mac_hybrid_200_2048_1e-05
394,hair_color,black,0,0.9604891538619995,black,mac_hybrid_200_2048_1e-05
395,eye_color,black,1,0.5795311331748962,black,mac_hybrid_200_2048_1e-05
396,monk_scale,scale 4,4,0.22501154243946075,scale 6,mac_hybrid_200_2048_1e-05
397,fitz_type,type iii,2,0.2988543212413788,type iv,mac_hybrid_200_2048_1e-05
398,male,1,1,1.0,0,mac_hybrid_200_2048_1e-05
399,age,adult,0,0.9972327351570129,adult,mac_hybrid_200_2048_1e-05
400,hair_type,wavy,3,0.9245612621307373,wavy,mac_hybrid_200_2048_1e-05
401,hair_color,black,0,0.9986585378646851,black,mac_hybrid_200_2048_1e-05
402,eye_color,black,1,0.4120854139328003,brown,mac_hybrid_200_2048_1e-05
403,monk_scale,scale 4,4,0.9853951930999756,scale 4,mac_hybrid_200_2048_1e-05
404,fitz_type,type iii,2,0.6571356654167175,type iii,mac_hybrid_200_2048_1e-05
405,male,1,1,0.99999964,0,mac_hybrid_200_2048_1e-05
406,age,adult,0,0.9952464699745178,adult,mac_hybrid_200_2048_1e-05
407,hair_type,wavy,3,0.31530553102493286,curly,mac_hybrid_200_2048_1e-05
408,hair_color,black,0,0.970789909362793,black,mac_hybrid_200_2048_1e-05
409,eye_color,black,1,0.6086539030075073,black,mac_hybrid_200_2048_1e-05
410,monk_scale,scale 4,4,0.5118743777275085,scale 4,mac_hybrid_200_2048_1e-05
411,fitz_type,type iii,2,0.9708338379859924,type iii,mac_hybrid_200_2048_1e-05
412,male,1,1,0.99998474,0,mac_hybrid_200_2048_1e-05
413,age,adult,0,0.9986061453819275,adult,mac_hybrid_200_2048_1e-05
414,hair_type,wavy,3,0.7383987307548523,wavy,mac_hybrid_200_2048_1e-05
415,hair_color,black,0,0.5900498032569885,black,mac_hybrid_200_2048_1e-05
416,eye_color,black,1,0.8581900596618652,black,mac_hybrid_200_2048_1e-05
417,monk_scale,scale 4,4,0.9741597175598145,scale 4,mac_hybrid_200_2048_1e-05
418,fitz_type,type iii,2,0.4540019631385803,type iv,mac_hybrid_200_2048_1e-05
419,male,1,1,0.9999997,0,mac_hybrid_200_2048_1e-05
420,age,adult,0,0.9806256294250488,adult,mac_hybrid_200_2048_1e-05
421,hair_type,wavy,3,0.7922058701515198,wavy,mac_hybrid_200_2048_1e-05
422,hair_color,black,0,0.9961574673652649,black,mac_hybrid_200_2048_1e-05
423,eye_color,black,1,0.600369393825531,black,mac_hybrid_200_2048_1e-05
424,monk_scale,scale 4,4,0.4353099465370178,scale 5,mac_hybrid_200_2048_1e-05
425,fitz_type,type iii,2,0.45612362027168274,type iv,mac_hybrid_200_2048_1e-05
426,male,1,1,1.0,0,mac_hybrid_200_2048_1e-05
427,age,adult,0,0.964665949344635,adult,mac_hybrid_200_2048_1e-05
428,hair_type,wavy,3,0.8437014818191528,wavy,mac_hybrid_200_2048_1e-05
429,hair_color,black,0,0.9843325614929199,black,mac_hybrid_200_2048_1e-05
430,eye_color,black,1,0.9463497400283813,black,mac_hybrid_200_2048_1e-05
431,monk_scale,scale 4,4,0.472087562084198,scale 4,mac_hybrid_200_2048_1e-05
432,fitz_type,type iii,2,0.05286724865436554,type iv,mac_hybrid_200_2048_1e-05
433,male,1,1,1.0,0,mac_hybrid_200_2048_1e-05
434,age,adult,0,0.9867178201675415,adult,mac_hybrid_200_2048_1e-05
435,hair_type,wavy,3,0.42685505747795105,curly,mac_hybrid_200_2048_1e-05
436,hair_color,black,0,0.9757981896400452,black,mac_hybrid_200_2048_1e-05
437,eye_color,black,1,0.7509179711341858,black,mac_hybrid_200_2048_1e-05
438,monk_scale,scale 4,4,0.42835164070129395,scale 4,mac_hybrid_200_2048_1e-05
439,fitz_type,type iii,2,0.42061057686805725,type iv,mac_hybrid_200_2048_1e-05
440,male,1,1,0.9999954,0,mac_hybrid_200_2048_1e-05
441,age,adult,0,0.9954593777656555,adult,mac_hybrid_200_2048_1e-05
442,hair_type,wavy,3,0.09749478101730347,straight,mac_hybrid_200_2048_1e-05
443,hair_color,black,0,0.3515580892562866,brunette,mac_hybrid_200_2048_1e-05
444,eye_color,black,1,0.12367350608110428,brown,mac_hybrid_200_2048_1e-05
445,monk_scale,scale 4,4,0.789608895778656,scale 4,mac_hybrid_200_2048_1e-05
446,fitz_type,type iii,2,0.9826217889785767,type iii,mac_hybrid_200_2048_1e-05
447,male,1,1,1.0,0,mac_hybrid_200_2048_1e-05
448,age,adult,0,0.9965384006500244,adult,mac_hybrid_200_2048_1e-05
449,hair_type,wavy,3,0.9016184210777283,wavy,mac_hybrid_200_2048_1e-05
450,hair_color,black,0,0.9742600321769714,black,mac_hybrid_200_2048_1e-05
451,eye_color,black,1,0.7635408639907837,black,mac_hybrid_200_2048_1e-05
452,monk_scale,scale 4,4,0.9664775729179382,scale 4,mac_hybrid_200_2048_1e-05
453,fitz_type,type iii,2,0.27873390913009644,type iv,mac_hybrid_200_2048_1e-05
454,male,1,1,0.9999995,0,mac_hybrid_200_2048_1e-05
455,age,adult,0,0.9986335635185242,adult,mac_hybrid_200_2048_1e-05
456,hair_type,wavy,3,0.3940366804599762,wavy,mac_hybrid_200_2048_1e-05
457,hair_color,black,0,0.9921318888664246,black,mac_hybrid_200_2048_1e-05
458,eye_color,black,1,0.22722826898097992,brown,mac_hybrid_200_2048_1e-05
459,monk_scale,scale 4,4,0.3943958580493927,scale 6,mac_hybrid_200_2048_1e-05
460,fitz_type,type iii,2,0.4953560531139374,type iv,mac_hybrid_200_2048_1e-05
461,male,1,1,0.9999693,0,mac_hybrid_200_2048_1e-05
462,age,adult,0,0.9958403706550598,adult,mac_hybrid_200_2048_1e-05
463,hair_type,wavy,3,0.2093518227338791,curly,mac_hybrid_200_2048_1e-05
464,hair_color,black,0,0.9358034133911133,black,mac_hybrid_200_2048_1e-05
465,eye_color,black,1,0.33651164174079895,brown,mac_hybrid_200_2048_1e-05
466,monk_scale,scale 4,4,0.6480226516723633,scale 4,mac_hybrid_200_2048_1e-05
467,fitz_type,type iii,2,0.6989060044288635,type iii,mac_hybrid_200_2048_1e-05
468,male,1,1,0.9999916,0,mac_hybrid_200_2048_1e-05
469,age,adult,0,0.9938336610794067,adult,mac_hybrid_200_2048_1e-05
470,hair_type,wavy,3,0.4697157144546509,wavy,mac_hybrid_200_2048_1e-05
471,hair_color,black,0,0.9944341778755188,black,mac_hybrid_200_2048_1e-05
472,eye_color,black,1,0.3883220851421356,brown,mac_hybrid_200_2048_1e-05
473,monk_scale,scale 4,4,0.07594111561775208,scale 5,mac_hybrid_200_2048_1e-05
474,fitz_type,type iii,2,0.9145022034645081,type iii,mac_hybrid_200_2048_1e-05
475,male,1,1,0.9999978,0,mac_hybrid_200_2048_1e-05
476,age,adult,0,0.999405026435852,adult,mac_hybrid_200_2048_1e-05
477,hair_type,wavy,3,0.8934935331344604,wavy,mac_hybrid_200_2048_1e-05
478,hair_color,black,0,0.9649210572242737,black,mac_hybrid_200_2048_1e-05
479,eye_color,black,1,0.3946382403373718,brown,mac_hybrid_200_2048_1e-05
480,monk_scale,scale 4,4,0.3773392140865326,scale 5,mac_hybrid_200_2048_1e-05
481,fitz_type,type iii,2,0.3038281798362732,type iv,mac_hybrid_200_2048_1e-05
482,male,1,1,1.0,0,mac_hybrid_200_2048_1e-05
483,age,adult,0,0.9994599223136902,adult,mac_hybrid_200_2048_1e-05
484,hair_type,wavy,3,0.7466055750846863,wavy,mac_hybrid_200_2048_1e-05
485,hair_color,black,0,0.8521350026130676,black,mac_hybrid_200_2048_1e-05
486,eye_color,black,1,0.9451364874839783,black,mac_hybrid_200_2048_1e-05
487,monk_scale,scale 4,4,0.8758329749107361,scale 4,mac_hybrid_200_2048_1e-05
488,fitz_type,type iii,2,0.1301233470439911,type iv,mac_hybrid_200_2048_1e-05
489,male,1,1,0.99999964,0,mac_hybrid_200_2048_1e-05
490,age,adult,0,0.9896247982978821,adult,mac_hybrid_200_2048_1e-05
491,hair_type,wavy,3,0.7471358180046082,wavy,mac_hybrid_200_2048_1e-05
492,hair_color,black,0,0.7529662251472473,black,mac_hybrid_200_2048_1e-05
493,eye_color,black,1,0.9823801517486572,black,mac_hybrid_200_2048_1e-05
494,monk_scale,scale 4,4,0.9259754419326782,scale 4,mac_hybrid_200_2048_1e-05
495,fitz_type,type iii,2,0.7321220636367798,type iii,mac_hybrid_200_2048_1e-05
496,male,1,1,0.9999998,0,mac_hybrid_200_2048_1e-05
497,age,adult,0,0.9953743815422058,adult,mac_hybrid_200_2048_1e-05
498,hair_type,wavy,3,0.7526839375495911,wavy,mac_hybrid_200_2048_1e-05
499,hair_color,black,0,0.951470136642456,black,mac_hybrid_200_2048_1e-05
500,eye_color,black,1,0.6952863931655884,black,mac_hybrid_200_2048_1e-05
501,monk_scale,scale 4,4,0.15250065922737122,scale 5,mac_hybrid_200_2048_1e-05
502,fitz_type,type iii,2,0.9680803418159485,type iii,mac_hybrid_200_2048_1e-05
503,male,1,1,0.99999875,0,mac_hybrid_200_2048_1e-05
504,age,adult,0,0.9986397624015808,adult,mac_hybrid_200_2048_1e-05
505,hair_type,wavy,3,0.7140552401542664,wavy,mac_hybrid_200_2048_1e-05
506,hair_color,black,0,0.9996917247772217,black,mac_hybrid_200_2048_1e-05
507,eye_color,black,1,0.9782936573028564,black,mac_hybrid_200_2048_1e-05
508,monk_scale,scale 4,4,0.924699068069458,scale 4,mac_hybrid_200_2048_1e-05
509,fitz_type,type iii,2,0.547895610332489,type iii,mac_hybrid_200_2048_1e-05
510,male,1,1,0.9999998,0,mac_hybrid_200_2048_1e-05
511,age,adult,0,0.9975897073745728,adult,mac_hybrid_200_2048_1e-05
512,hair_type,wavy,3,0.9748852849006653,wavy,mac_hybrid_200_2048_1e-05
513,hair_color,black,0,0.9831970930099487,black,mac_hybrid_200_2048_1e-05
514,eye_color,black,1,0.7942728400230408,black,mac_hybrid_200_2048_1e-05
515,monk_scale,scale 4,4,0.597399115562439,scale 4,mac_hybrid_200_2048_1e-05
516,fitz_type,type iii,2,0.9034174680709839,type iii,mac_hybrid_200_2048_1e-05
517,male,1,1,0.99999964,0,mac_hybrid_200_2048_1e-05
518,age,adult,0,0.8078456521034241,adult,mac_hybrid_200_2048_1e-05
519,hair_type,wavy,3,0.4360180199146271,wavy,mac_hybrid_200_2048_1e-05
520,hair_color,black,0,0.48353633284568787,gray,mac_hybrid_200_2048_1e-05
521,eye_color,black,1,0.9370160698890686,black,mac_hybrid_200_2048_1e-05
522,monk_scale,scale 4,4,0.6792879104614258,scale 4,mac_hybrid_200_2048_1e-05
523,fitz_type,type iii,2,0.35144519805908203,type iv,mac_hybrid_200_2048_1e-05
524,male,1,1,0.99999905,0,mac_hybrid_200_2048_1e-05
525,age,adult,0,0.9845288395881653,adult,mac_hybrid_200_2048_1e-05
526,hair_type,wavy,3,0.5070813298225403,wavy,mac_hybrid_200_2048_1e-05
527,hair_color,black,0,0.897221565246582,black,mac_hybrid_200_2048_1e-05
528,eye_color,black,1,0.61224365234375,black,mac_hybrid_200_2048_1e-05
529,monk_scale,scale 4,4,0.6997267603874207,scale 4,mac_hybrid_200_2048_1e-05
530,fitz_type,type iii,2,0.628129780292511,type iii,mac_hybrid_200_2048_1e-05
531,male,1,1,1.0,0,mac_hybrid_200_2048_1e-05
532,age,adult,0,0.9912493228912354,adult,mac_hybrid_200_2048_1e-05
533,hair_type,wavy,3,0.9118585586547852,wavy,mac_hybrid_200_2048_1e-05
534,hair_color,black,0,0.9720093607902527,black,mac_hybrid_200_2048_1e-05
535,eye_color,black,1,0.8647098541259766,black,mac_hybrid_200_2048_1e-05
536,monk_scale,scale 4,4,0.23960073292255402,scale 6,mac_hybrid_200_2048_1e-05
537,fitz_type,type iii,2,0.30336087942123413,type iv,mac_hybrid_200_2048_1e-05
538,male,1,1,0.99999994,0,mac_hybrid_200_2048_1e-05
539,age,adult,0,0.9945335388183594,adult,mac_hybrid_200_2048_1e-05
540,hair_type,wavy,3,0.18493202328681946,curly,mac_hybrid_200_2048_1e-05
541,hair_color,black,0,0.5225564241409302,black,mac_hybrid_200_2048_1e-05
542,eye_color,black,1,0.7664728760719299,black,mac_hybrid_200_2048_1e-05
543,monk_scale,scale 4,4,0.6020932197570801,scale 4,mac_hybrid_200_2048_1e-05
544,fitz_type,type iii,2,0.6642945408821106,type iii,mac_hybrid_200_2048_1e-05
545,male,1,1,0.9999996,0,mac_hybrid_200_2048_1e-05
546,age,adult,0,0.9759674668312073,adult,mac_hybrid_200_2048_1e-05
547,hair_type,wavy,3,0.8315845131874084,wavy,mac_hybrid_200_2048_1e-05
548,hair_color,black,0,0.9971575736999512,black,mac_hybrid_200_2048_1e-05
549,eye_color,black,1,0.44981780648231506,brown,mac_hybrid_200_2048_1e-05
550,monk_scale,scale 4,4,0.7920772433280945,scale 4,mac_hybrid_200_2048_1e-05
551,fitz_type,type iii,2,0.8534406423568726,type iii,mac_hybrid_200_2048_1e-05
552,male,1,1,0.99997425,0,mac_hybrid_200_2048_1e-05
553,age,adult,0,0.9944557547569275,adult,mac_hybrid_200_2048_1e-05
554,hair_type,wavy,3,0.24344374239444733,straight,mac_hybrid_200_2048_1e-05
555,hair_color,black,0,0.9149616360664368,black,mac_hybrid_200_2048_1e-05
556,eye_color,black,1,0.26609930396080017,brown,mac_hybrid_200_2048_1e-05
557,monk_scale,scale 4,4,0.6108523607254028,scale 4,mac_hybrid_200_2048_1e-05
558,fitz_type,type iii,2,0.03699368238449097,type iv,mac_hybrid_200_2048_1e-05
559,male,1,1,0.99999857,0,mac_hybrid_200_2048_1e-05
560,age,adult,0,0.9834219813346863,adult,mac_hybrid_200_2048_1e-05
561,hair_type,wavy,3,0.5597126483917236,wavy,mac_hybrid_200_2048_1e-05
562,hair_color,black,0,0.9391520023345947,black,mac_hybrid_200_2048_1e-05
563,eye_color,black,1,0.9437231421470642,black,mac_hybrid_200_2048_1e-05
564,monk_scale,scale 4,4,0.17843633890151978,scale 6,mac_hybrid_200_2048_1e-05
565,fitz_type,type iii,2,0.6718510389328003,type iii,mac_hybrid_200_2048_1e-05
566,male,1,1,0.9999932,0,mac_hybrid_200_2048_1e-05
567,age,adult,0,0.9925329685211182,adult,mac_hybrid_200_2048_1e-05
568,hair_type,wavy,3,0.5529791712760925,wavy,mac_hybrid_200_2048_1e-05
569,hair_color,black,0,0.9756696820259094,black,mac_hybrid_200_2048_1e-05
570,eye_color,black,1,0.5549622774124146,black,mac_hybrid_200_2048_1e-05
571,monk_scale,scale 4,4,0.9887363314628601,scale 4,mac_hybrid_200_2048_1e-05
572,fitz_type,type iii,2,0.4506016671657562,type iv,mac_hybrid_200_2048_1e-05
573,male,1,1,0.99999845,0,mac_hybrid_200_2048_1e-05
574,age,adult,0,0.9927781224250793,adult,mac_hybrid_200_2048_1e-05
575,hair_type,wavy,3,0.9066172242164612,wavy,mac_hybrid_200_2048_1e-05
576,hair_color,black,0,0.9873281121253967,black,mac_hybrid_200_2048_1e-05
577,eye_color,black,1,0.6480006575584412,black,mac_hybrid_200_2048_1e-05
578,monk_scale,scale 4,4,0.5386664271354675,scale 4,mac_hybrid_200_2048_1e-05
579,fitz_type,type iii,2,0.8071595430374146,type iii,mac_hybrid_200_2048_1e-05
580,male,1,1,0.9999965,0,mac_hybrid_200_2048_1e-05
581,age,adult,0,0.9889811277389526,adult,mac_hybrid_200_2048_1e-05
582,hair_type,wavy,3,0.36650633811950684,curly,mac_hybrid_200_2048_1e-05
583,hair_color,black,0,0.9986417889595032,black,mac_hybrid_200_2048_1e-05
584,eye_color,black,1,0.16435456275939941,brown,mac_hybrid_200_2048_1e-05
585,monk_scale,scale 4,4,0.84562087059021,scale 4,mac_hybrid_200_2048_1e-05
586,fitz_type,type iii,2,0.6122035980224609,type iii,mac_hybrid_200_2048_1e-05
587,male,1,1,1.0,0,mac_hybrid_200_2048_1e-05
588,age,adult,0,0.9975354671478271,adult,mac_hybrid_200_2048_1e-05
589,hair_type,wavy,3,0.8986902832984924,wavy,mac_hybrid_200_2048_1e-05
590,hair_color,black,0,0.9223589897155762,black,mac_hybrid_200_2048_1e-05
591,eye_color,black,1,0.7973129749298096,black,mac_hybrid_200_2048_1e-05
592,monk_scale,scale 4,4,0.9642015099525452,scale 4,mac_hybrid_200_2048_1e-05
593,fitz_type,type iii,2,0.8404384851455688,type iii,mac_hybrid_200_2048_1e-05
594,male,1,1,0.9999996,0,mac_hybrid_200_2048_1e-05
595,age,adult,0,0.9670296311378479,adult,mac_hybrid_200_2048_1e-05
596,hair_type,wavy,3,0.9886499643325806,wavy,mac_hybrid_200_2048_1e-05
597,hair_color,black,0,0.8607443571090698,black,mac_hybrid_200_2048_1e-05
598,eye_color,black,1,0.7342482805252075,black,mac_hybrid_200_2048_1e-05
599,monk_scale,scale 4,4,0.5000469088554382,scale 4,mac_hybrid_200_2048_1e-05
600,fitz_type,type iii,2,0.38459551334381104,type iv,mac_hybrid_200_2048_1e-05
601,male,1,1,1.0,0,mac_hybrid_200_2048_1e-05
602,age,adult,0,0.9843972325325012,adult,mac_hybrid_200_2048_1e-05
603,hair_type,wavy,3,0.4900360703468323,wavy,mac_hybrid_200_2048_1e-05
604,hair_color,black,0,0.9544922709465027,black,mac_hybrid_200_2048_1e-05
605,eye_color,black,1,0.9782475829124451,black,mac_hybrid_200_2048_1e-05
606,monk_scale,scale 4,4,0.8173349499702454,scale 4,mac_hybrid_200_2048_1e-05
607,fitz_type,type iii,2,0.876181960105896,type iii,mac_hybrid_200_2048_1e-05
608,male,1,1,0.99999994,0,mac_hybrid_200_2048_1e-05
609,age,adult,0,0.9954558610916138,adult,mac_hybrid_200_2048_1e-05
610,hair_type,wavy,3,0.6579792499542236,wavy,mac_hybrid_200_2048_1e-05
611,hair_color,black,0,0.6442326903343201,black,mac_hybrid_200_2048_1e-05
612,eye_color,black,1,0.5023050308227539,black,mac_hybrid_200_2048_1e-05
613,monk_scale,scale 4,4,0.8708009719848633,scale 4,mac_hybrid_200_2048_1e-05
614,fitz_type,type iii,2,0.7620346546173096,type iii,mac_hybrid_200_2048_1e-05
615,male,1,1,0.9999984,0,mac_hybrid_200_2048_1e-05
616,age,adult,0,0.9901172518730164,adult,mac_hybrid_200_2048_1e-05
617,hair_type,wavy,3,0.495373010635376,wavy,mac_hybrid_200_2048_1e-05
618,hair_color,black,0,0.9992664456367493,black,mac_hybrid_200_2048_1e-05
619,eye_color,black,1,0.8343255519866943,black,mac_hybrid_200_2048_1e-05
620,monk_scale,scale 4,4,0.7970070838928223,scale 4,mac_hybrid_200_2048_1e-05
621,fitz_type,type iii,2,0.6213678121566772,type iii,mac_hybrid_200_2048_1e-05
622,male,1,1,1.0,0,mac_hybrid_200_2048_1e-05
623,age,adult,0,0.9990842342376709,adult,mac_hybrid_200_2048_1e-05
624,hair_type,wavy,3,0.6538974642753601,wavy,mac_hybrid_200_2048_1e-05
625,hair_color,black,0,0.9672242403030396,black,mac_hybrid_200_2048_1e-05
626,eye_color,black,1,0.8110912442207336,black,mac_hybrid_200_2048_1e-05
627,monk_scale,scale 4,4,0.8390464782714844,scale 4,mac_hybrid_200_2048_1e-05
628,fitz_type,type iii,2,0.925698459148407,type iii,mac_hybrid_200_2048_1e-05
629,male,1,1,0.9999991,0,mac_hybrid_200_2048_1e-05
630,age,adult,0,0.9973077774047852,adult,mac_hybrid_200_2048_1e-05
631,hair_type,wavy,3,0.40824422240257263,wavy,mac_hybrid_200_2048_1e-05
632,hair_color,black,0,0.9958523511886597,black,mac_hybrid_200_2048_1e-05
633,eye_color,black,1,0.716633141040802,black,mac_hybrid_200_2048_1e-05
634,monk_scale,scale 4,4,0.710295557975769,scale 4,mac_hybrid_200_2048_1e-05
635,fitz_type,type iii,2,0.6621434092521667,type iii,mac_hybrid_200_2048_1e-05
636,male,1,1,0.9999999,0,mac_hybrid_200_2048_1e-05
637,age,adult,0,0.9840662479400635,adult,mac_hybrid_200_2048_1e-05
638,hair_type,wavy,3,0.5755273699760437,wavy,mac_hybrid_200_2048_1e-05
639,hair_color,black,0,0.200623020529747,gray,mac_hybrid_200_2048_1e-05
640,eye_color,black,1,0.5155181288719177,black,mac_hybrid_200_2048_1e-05
641,monk_scale,scale 4,4,0.4814225733280182,scale 5,mac_hybrid_200_2048_1e-05
642,fitz_type,type iii,2,0.8976213335990906,type iii,mac_hybrid_200_2048_1e-05
643,male,1,1,0.99999803,0,mac_hybrid_200_2048_1e-05
644,age,adult,0,0.9966868758201599,adult,mac_hybrid_200_2048_1e-05
645,hair_type,wavy,3,0.853378415107727,wavy,mac_hybrid_200_2048_1e-05
646,hair_color,black,0,0.4694138765335083,gray,mac_hybrid_200_2048_1e-05
647,eye_color,black,1,0.985832929611206,black,mac_hybrid_200_2048_1e-05
648,monk_scale,scale 4,4,0.3196963965892792,scale 5,mac_hybrid_200_2048_1e-05
649,fitz_type,type iii,2,0.9561097621917725,type iii,mac_hybrid_200_2048_1e-05
650,male,1,1,0.99998516,0,mac_hybrid_200_2048_1e-05
651,age,adult,0,0.9898148775100708,adult,mac_hybrid_200_2048_1e-05
652,hair_type,wavy,3,0.8610765933990479,wavy,mac_hybrid_200_2048_1e-05
653,hair_color,black,0,0.994436502456665,black,mac_hybrid_200_2048_1e-05
654,eye_color,black,1,0.2825412154197693,brown,mac_hybrid_200_2048_1e-05
655,monk_scale,scale 4,4,0.6754872798919678,scale 4,mac_hybrid_200_2048_1e-05
656,fitz_type,type iii,2,0.9715242981910706,type iii,mac_hybrid_200_2048_1e-05
657,male,1,1,0.9999693,0,mac_hybrid_200_2048_1e-05
658,age,adult,0,0.997782289981842,adult,mac_hybrid_200_2048_1e-05
659,hair_type,wavy,3,0.06002047285437584,straight,mac_hybrid_200_2048_1e-05
660,hair_color,black,0,0.911957859992981,black,mac_hybrid_200_2048_1e-05
661,eye_color,black,1,0.5926641821861267,black,mac_hybrid_200_2048_1e-05
662,monk_scale,scale 4,4,0.938983142375946,scale 4,mac_hybrid_200_2048_1e-05
663,fitz_type,type iii,2,0.7960395812988281,type iii,mac_hybrid_200_2048_1e-05
664,male,1,1,0.9999943,0,mac_hybrid_200_2048_1e-05
665,age,adult,0,0.9970129728317261,adult,mac_hybrid_200_2048_1e-05
666,hair_type,wavy,3,0.5414442420005798,wavy,mac_hybrid_200_2048_1e-05
667,hair_color,black,0,0.9844974279403687,black,mac_hybrid_200_2048_1e-05
668,eye_color,black,1,0.9167456030845642,black,mac_hybrid_200_2048_1e-05
669,monk_scale,scale 4,4,0.9774871468544006,scale 4,mac_hybrid_200_2048_1e-05
670,fitz_type,type iii,2,0.9544984698295593,type iii,mac_hybrid_200_2048_1e-05
